EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | OK
[ 703/1923] 05_135_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 704/1923] 05_135_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 705/1923] 05_135_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 706/1923] 05_135_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 707/1923] 05_135_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 708/1923] 05_135_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 709/1923] 05_135_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 710/1923] 05_135_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 711/1923] 05_135_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 712/1923] 05_180_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 713/1923] 05_180_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 714/1923] 05_180_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 715/1923] 05_180_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 716/1923] 05_180_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 717/1923] 05_180_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 718/1923] 05_180_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 719/1923] 05_180_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 720/1923] 05_180_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 721/1923] 05_180_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 722/1923] 05_180_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 723/1923] 05_180_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 724/1923] 05_180_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 725/1923] 05_180_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 726/1923] 05_180_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 727/1923] 05_180_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 728/1923] 05_180_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 729/1923] 05_180_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 730/1923] 05_180_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 731/1923] 05_180_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 732/1923] 05_225_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 733/1923] 05_225_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 734/1923] 05_225_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 735/1923] 05_225_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 736/1923] 05_225_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 737/1923] 05_225_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 738/1923] 05_225_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 739/1923] 05_225_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 740/1923] 05_225_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 741/1923] 05_225_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 742/1923] 05_225_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 743/1923] 05_225_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 744/1923] 05_225_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 745/1923] 05_225_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 746/1923] 05_225_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 747/1923] 05_225_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 748/1923] 05_225_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 749/1923] 05_225_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 750/1923] 05_225_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 751/1923] 05_225_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 752/1923] 05_270_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 753/1923] 05_270_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 754/1923] 05_270_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 755/1923] 05_270_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 756/1923] 05_270_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 757/1923] 05_270_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 758/1923] 05_270_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 759/1923] 05_270_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 760/1923] 05_270_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 761/1923] 05_270_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 762/1923] 05_270_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 763/1923] 05_270_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 764/1923] 05_270_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 765/1923] 05_270_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 766/1923] 05_270_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 767/1923] 05_270_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 768/1923] 05_270_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 769/1923] 05_270_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 770/1923] 05_270_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 771/1923] 05_270_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 772/1923] 05_315_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 773/1923] 05_315_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 774/1923] 05_315_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 775/1923] 05_315_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 776/1923] 05_315_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 777/1923] 05_315_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 778/1923] 05_315_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 779/1923] 05_315_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 780/1923] 05_315_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 781/1923] 05_315_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 782/1923] 05_315_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 783/1923] 05_315_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 784/1923] 05_315_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 785/1923] 05_315_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 786/1923] 05_315_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 787/1923] 05_315_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 788/1923] 05_315_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 789/1923] 05_315_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 790/1923] 05_315_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 791/1923] 05_315_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | OK
[ 792/1923] 06_000_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 793/1923] 06_000_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 794/1923] 06_000_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 795/1923] 06_000_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 796/1923] 06_000_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 797/1923] 06_000_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 798/1923] 06_000_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 799/1923] 06_000_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 800/1923] 06_000_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 801/1923] 06_000_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 802/1923] 06_000_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 803/1923] 06_000_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 804/1923] 06_000_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 805/1923] 06_000_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 806/1923] 06_000_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 807/1923] 06_000_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 808/1923] 06_000_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 809/1923] 06_000_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 810/1923] 06_000_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 811/1923] 06_045_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 812/1923] 06_045_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 813/1923] 06_045_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 814/1923] 06_045_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 815/1923] 06_045_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 816/1923] 06_045_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 817/1923] 06_045_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 818/1923] 06_045_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 819/1923] 06_045_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 820/1923] 06_045_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 821/1923] 06_045_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 822/1923] 06_045_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 823/1923] 06_045_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 824/1923] 06_045_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 825/1923] 06_045_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 826/1923] 06_045_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 827/1923] 06_045_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 828/1923] 06_045_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 829/1923] 06_045_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 830/1923] 06_045_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 831/1923] 06_090_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 832/1923] 06_090_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 833/1923] 06_090_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 834/1923] 06_090_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 835/1923] 06_090_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 836/1923] 06_090_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 837/1923] 06_090_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 838/1923] 06_090_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 839/1923] 06_090_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 840/1923] 06_090_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 841/1923] 06_090_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 842/1923] 06_090_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 843/1923] 06_090_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 844/1923] 06_090_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 845/1923] 06_090_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 846/1923] 06_090_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 847/1923] 06_090_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 848/1923] 06_090_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 849/1923] 06_090_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 850/1923] 06_090_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 851/1923] 06_135_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 852/1923] 06_135_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 853/1923] 06_135_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 854/1923] 06_135_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 855/1923] 06_135_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 856/1923] 06_135_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 857/1923] 06_135_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 858/1923] 06_135_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 859/1923] 06_135_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 860/1923] 06_135_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 861/1923] 06_135_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 862/1923] 06_135_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 863/1923] 06_135_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 864/1923] 06_135_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 865/1923] 06_135_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 866/1923] 06_135_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 867/1923] 06_135_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 868/1923] 06_135_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 869/1923] 06_135_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 870/1923] 06_135_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 871/1923] 06_180_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 872/1923] 06_180_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 873/1923] 06_180_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 874/1923] 06_180_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 875/1923] 06_180_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 876/1923] 06_180_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 877/1923] 06_180_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 878/1923] 06_180_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 879/1923] 06_180_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 880/1923] 06_180_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 881/1923] 06_180_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 882/1923] 06_180_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 883/1923] 06_180_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 884/1923] 06_180_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 885/1923] 06_180_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 886/1923] 06_180_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 887/1923] 06_180_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 888/1923] 06_180_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 889/1923] 06_180_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 890/1923] 06_180_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 891/1923] 06_225_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 892/1923] 06_225_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 893/1923] 06_225_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 894/1923] 06_225_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 895/1923] 06_225_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 896/1923] 06_225_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 897/1923] 06_225_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 898/1923] 06_225_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 899/1923] 06_225_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 900/1923] 06_225_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 901/1923] 06_225_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 902/1923] 06_225_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 903/1923] 06_225_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 904/1923] 06_225_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 905/1923] 06_225_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 906/1923] 06_225_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 907/1923] 06_225_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 908/1923] 06_225_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 909/1923] 06_225_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 910/1923] 06_270_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 911/1923] 06_270_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 912/1923] 06_270_10_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 913/1923] 06_270_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 914/1923] 06_270_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 915/1923] 06_270_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 916/1923] 06_270_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 917/1923] 06_270_40_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 918/1923] 06_270_40_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 919/1923] 06_270_40_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 920/1923] 06_270_70_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 921/1923] 06_270_70_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 922/1923] 06_270_70_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 923/1923] 06_270_70_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 924/1923] 06_270_70_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 925/1923] 06_270_90_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 926/1923] 06_270_90_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 927/1923] 06_270_90_003.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 928/1923] 06_270_90_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 929/1923] 06_270_90_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 930/1923] 06_315_10_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 931/1923] 06_315_10_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 932/1923] 06_315_10_003.jpg | REAL=06 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | FAIL
[ 933/1923] 06_315_10_004.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 934/1923] 06_315_10_005.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 935/1923] 06_315_40_001.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
[ 936/1923] 06_315_40_002.jpg | REAL=06 | PRED_BASE=06 | PRED_FINAL=06 | REF=none | OK
