EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | ORI=000/10 (s=0.904 g=0.025) | OK
[1479/1923] 10_090_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/40 (s=0.942 g=0.263) | OK
[1480/1923] 10_090_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/70 (s=0.988 g=0.141) | OK
[1481/1923] 10_090_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/70 (s=0.991 g=0.158) | OK
[1482/1923] 10_090_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/70 (s=0.991 g=0.147) | OK
[1483/1923] 10_090_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/70 (s=0.922 g=0.030) | OK
[1484/1923] 10_090_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.974 g=0.119) | OK
[1485/1923] 10_090_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.936 g=0.058) | OK
[1486/1923] 10_090_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.980 g=0.147) | OK
[1487/1923] 10_090_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.984 g=0.147) | OK
[1488/1923] 10_090_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.949 g=0.117) | OK
[1489/1923] 10_090_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=090/90 (s=0.919 g=0.174) | OK
[1490/1923] 10_135_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.647 g=0.372) | OK
[1491/1923] 10_135_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.565 g=0.300) | OK
[1492/1923] 10_135_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.815 g=0.404) | OK
[1493/1923] 10_135_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.850 g=0.420) | OK
[1494/1923] 10_135_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.881 g=0.479) | OK
[1495/1923] 10_135_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/10 (s=0.671 g=0.172) | OK
[1496/1923] 10_135_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.954 g=0.239) | OK
[1497/1923] 10_135_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.847 g=0.146) | OK
[1498/1923] 10_135_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.974 g=0.254) | OK
[1499/1923] 10_135_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.972 g=0.228) | OK
[1500/1923] 10_135_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.973 g=0.221) | OK
[1501/1923] 10_135_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/40 (s=0.939 g=0.156) | OK
[1502/1923] 10_135_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/70 (s=0.970 g=0.058) | OK
[1503/1923] 10_135_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/70 (s=0.979 g=0.087) | OK
[1504/1923] 10_135_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/70 (s=0.965 g=0.113) | OK
[1505/1923] 10_135_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/70 (s=0.972 g=0.058) | OK
[1506/1923] 10_135_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/70 (s=0.967 g=0.100) | OK
[1507/1923] 10_135_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/90 (s=0.969 g=0.064) | OK
[1508/1923] 10_135_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/90 (s=0.876 g=0.066) | OK
[1509/1923] 10_135_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/90 (s=0.978 g=0.080) | OK
[1510/1923] 10_135_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=135/90 (s=0.978 g=0.099) | OK
[1511/1923] 10_180_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.955 g=0.216) | OK
[1512/1923] 10_180_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.980 g=0.241) | OK
[1513/1923] 10_180_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.925 g=0.199) | OK
[1514/1923] 10_180_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.950 g=0.205) | OK
[1515/1923] 10_180_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.962 g=0.218) | OK
[1516/1923] 10_180_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/10 (s=0.980 g=0.243) | OK
[1517/1923] 10_180_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.981 g=0.236) | OK
[1518/1923] 10_180_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.977 g=0.217) | OK
[1519/1923] 10_180_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.966 g=0.241) | OK
[1520/1923] 10_180_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.973 g=0.237) | OK
[1521/1923] 10_180_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.986 g=0.230) | OK
[1522/1923] 10_180_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/40 (s=0.961 g=0.234) | OK
[1523/1923] 10_180_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/70 (s=0.972 g=0.120) | OK
[1524/1923] 10_180_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/70 (s=0.987 g=0.148) | OK
[1525/1923] 10_180_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/70 (s=0.969 g=0.142) | OK
[1526/1923] 10_180_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/70 (s=0.972 g=0.120) | OK
[1527/1923] 10_180_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/70 (s=0.986 g=0.137) | OK
[1528/1923] 10_180_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.996 g=0.148) | OK
[1529/1923] 10_180_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.976 g=0.132) | OK
[1530/1923] 10_180_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.995 g=0.149) | OK
[1531/1923] 10_180_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.979 g=0.106) | OK
[1532/1923] 10_180_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.987 g=0.138) | OK
[1533/1923] 10_180_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=180/90 (s=0.988 g=0.135) | OK
[1534/1923] 10_225_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.930 g=0.267) | OK
[1535/1923] 10_225_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.934 g=0.241) | OK
[1536/1923] 10_225_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.836 g=0.283) | OK
[1537/1923] 10_225_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.893 g=0.198) | OK
[1538/1923] 10_225_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.934 g=0.254) | OK
[1539/1923] 10_225_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/10 (s=0.870 g=0.148) | OK
[1540/1923] 10_225_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.883 g=0.259) | OK
[1541/1923] 10_225_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.909 g=0.294) | OK
[1542/1923] 10_225_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.948 g=0.356) | OK
[1543/1923] 10_225_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.979 g=0.335) | OK
[1544/1923] 10_225_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.962 g=0.287) | OK
[1545/1923] 10_225_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/40 (s=0.974 g=0.331) | OK
[1546/1923] 10_225_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/70 (s=0.915 g=0.107) | OK
[1547/1923] 10_225_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/70 (s=0.875 g=0.150) | OK
[1548/1923] 10_225_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/70 (s=0.926 g=0.158) | OK
[1549/1923] 10_225_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/70 (s=0.946 g=0.128) | OK
[1550/1923] 10_225_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/70 (s=0.918 g=0.074) | OK
[1551/1923] 10_225_70_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.934 g=0.010) | OK
[1552/1923] 10_225_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.980 g=0.164) | OK
[1553/1923] 10_225_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.970 g=0.158) | OK
[1554/1923] 10_225_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.978 g=0.173) | OK
[1555/1923] 10_225_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.981 g=0.148) | OK
[1556/1923] 10_225_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.972 g=0.131) | OK
[1557/1923] 10_225_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=225/90 (s=0.975 g=0.170) | OK
[1558/1923] 10_270_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.985 g=0.295) | OK
[1559/1923] 10_270_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.930 g=0.239) | OK
[1560/1923] 10_270_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.976 g=0.282) | OK
[1561/1923] 10_270_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.982 g=0.295) | OK
[1562/1923] 10_270_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.959 g=0.266) | OK
[1563/1923] 10_270_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/10 (s=0.967 g=0.282) | OK
[1564/1923] 10_270_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.933 g=0.258) | OK
[1565/1923] 10_270_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.940 g=0.285) | OK
[1566/1923] 10_270_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.972 g=0.268) | OK
[1567/1923] 10_270_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.971 g=0.234) | OK
[1568/1923] 10_270_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.979 g=0.268) | OK
[1569/1923] 10_270_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/40 (s=0.957 g=0.219) | OK
[1570/1923] 10_270_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.947 g=0.035) | OK
[1571/1923] 10_270_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/70 (s=0.958 g=0.058) | OK
[1572/1923] 10_270_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/70 (s=0.977 g=0.126) | OK
[1573/1923] 10_270_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/70 (s=0.977 g=0.094) | OK
[1574/1923] 10_270_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.982 g=0.113) | OK
[1575/1923] 10_270_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.979 g=0.096) | OK
[1576/1923] 10_270_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.971 g=0.119) | OK
[1577/1923] 10_270_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.975 g=0.120) | OK
[1578/1923] 10_270_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.972 g=0.132) | OK
[1579/1923] 10_270_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=270/90 (s=0.974 g=0.116) | OK
[1580/1923] 10_315_10_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.933 g=0.470) | OK
[1581/1923] 10_315_10_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.874 g=0.427) | OK
[1582/1923] 10_315_10_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.722 g=0.379) | OK
[1583/1923] 10_315_10_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.854 g=0.337) | OK
[1584/1923] 10_315_10_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.933 g=0.462) | OK
[1585/1923] 10_315_10_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/10 (s=0.883 g=0.386) | OK
[1586/1923] 10_315_40_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.949 g=0.259) | OK
[1587/1923] 10_315_40_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.946 g=0.251) | OK
[1588/1923] 10_315_40_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.945 g=0.236) | OK
[1589/1923] 10_315_40_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.933 g=0.162) | OK
[1590/1923] 10_315_40_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.957 g=0.210) | OK
[1591/1923] 10_315_40_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/40 (s=0.952 g=0.193) | OK
[1592/1923] 10_315_70_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.972 g=0.081) | OK
[1593/1923] 10_315_70_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.986 g=0.114) | OK
[1594/1923] 10_315_70_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.990 g=0.122) | OK
[1595/1923] 10_315_70_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.982 g=0.122) | OK
[1596/1923] 10_315_70_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.937 g=0.016) | OK
[1597/1923] 10_315_70_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/70 (s=0.932 g=0.011) | OK
[1598/1923] 10_315_90_001.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.969 g=0.091) | OK
[1599/1923] 10_315_90_002.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.957 g=0.085) | OK
[1600/1923] 10_315_90_003.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.910 g=0.076) | OK
[1601/1923] 10_315_90_004.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.962 g=0.082) | OK
[1602/1923] 10_315_90_005.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.980 g=0.099) | OK
[1603/1923] 10_315_90_006.jpg | REAL=10 | PRED_BASE=10 | PRED_FINAL=10 | REF=none | ORI=315/90 (s=0.969 g=0.122) | OK
[1604/1923] 11_000_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.979 g=0.399) | OK
[1605/1923] 11_000_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.973 g=0.368) | OK
[1606/1923] 11_000_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.940 g=0.356) | OK
[1607/1923] 11_000_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.982 g=0.400) | OK
[1608/1923] 11_000_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.916 g=0.352) | OK
[1609/1923] 11_000_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/10 (s=0.972 g=0.361) | OK
[1610/1923] 11_000_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.931 g=0.231) | OK
[1611/1923] 11_000_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.861 g=0.189) | OK
[1612/1923] 11_000_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.931 g=0.210) | OK
[1613/1923] 11_000_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.915 g=0.236) | OK
[1614/1923] 11_000_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.942 g=0.234) | OK
[1615/1923] 11_000_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.858 g=0.195) | OK
[1616/1923] 11_000_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/70 (s=0.896 g=0.156) | OK
[1617/1923] 11_000_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/70 (s=0.893 g=0.188) | OK
[1618/1923] 11_000_70_003.jpg | REAL=11 | PRED_BASE=03 | PRED_FINAL=03 | REF=none | ORI=180/40 (s=0.663 g=0.072) | FAIL
[1619/1923] 11_000_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.848 g=0.152) | OK
[1620/1923] 11_000_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.831 g=0.186) | OK
[1621/1923] 11_000_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.913 g=0.240) | OK
[1622/1923] 11_000_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/40 (s=0.699 g=0.054) | OK
[1623/1923] 11_000_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.915 g=0.223) | OK
[1624/1923] 11_000_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.914 g=0.210) | OK
[1625/1923] 11_000_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.910 g=0.209) | OK
[1626/1923] 11_000_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=000/90 (s=0.632 g=0.073) | OK
[1627/1923] 11_045_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/10 (s=0.767 g=0.264) | OK
[1628/1923] 11_045_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.666 g=0.142) | OK
[1629/1923] 11_045_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/10 (s=0.793 g=0.269) | OK
[1630/1923] 11_045_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/10 (s=0.840 g=0.371) | OK
[1631/1923] 11_045_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/10 (s=0.726 g=0.198) | OK
[1632/1923] 11_045_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/10 (s=0.852 g=0.397) | OK
[1633/1923] 11_045_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.800 g=0.033) | OK
[1634/1923] 11_045_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.808 g=0.051) | OK
[1635/1923] 11_045_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.785 g=0.023) | OK
[1636/1923] 11_045_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.800 g=0.310) | OK
[1637/1923] 11_045_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.777 g=0.310) | OK
[1638/1923] 11_045_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/40 (s=0.778 g=0.264) | OK
[1639/1923] 11_045_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.896 g=0.119) | OK
[1640/1923] 11_045_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.889 g=0.111) | OK
[1641/1923] 11_045_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.907 g=0.128) | OK
[1642/1923] 11_045_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.906 g=0.110) | OK
[1643/1923] 11_045_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.903 g=0.099) | OK
[1644/1923] 11_045_70_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/70 (s=0.860 g=0.039) | OK
[1645/1923] 11_045_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.840 g=0.158) | OK
[1646/1923] 11_045_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.679 g=0.085) | OK
[1647/1923] 11_045_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.849 g=0.168) | OK
[1648/1923] 11_045_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.916 g=0.019) | OK
[1649/1923] 11_045_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.919 g=0.027) | OK
[1650/1923] 11_045_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=045/90 (s=0.767 g=0.147) | OK
